File_name,Title,Book,Date,Date_writing,Period,Genre,Subgenre,Microgenre,Place_names,Occurrences,Type,Place_names_normalised_english,Place_names_normalised_spanish,GeoNames ID,Latitude,Longitude,Place_time
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,España,19,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Segorbe,1,Entidad política,Segorbe,Segorbe,6357054,39.8519011,-0.4895537,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Serranos,1,"Calles, edificios, jardines",Torres dels Serrans,Torres de Serranos,2455550,39.4793,-0.375933,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Roma,4,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Italia,4,Entidad política,Italy,Italia,3175395,42.5,12.5,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Francia,1,Entidad política,France,Francia,3017382,47,2,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Argel,1,Entidad política,Algiers,Argel,2507480,36.776388888889,3.0586111111111,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Nápoles,1,Entidad política,Naples,Nápoles,3172395,40.8358333333333,14.2486111111111,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Grecia,1,Entidad política,Greece,Grecia,390903,38.5,23,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Castilla,6,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Portugal,6,Entidad política,Portugal,Portugal,2264397,38.7,-9.18333333333333,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Barcelona,2,Entidad política,Barcelona,Barcelona,6356055,41.3825,2.1769444444444,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Cerdeña,1,Entidad política,Sardinia,Cerdeña,2523228,40,9,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Sevilla,1,Entidad política,Seville,Sevilla,6361046,37.3886111111111,-5.99555555555556,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Medina,1,Entidad política,Medina del Campo,Medina del Campo,6362212,41.3085254,-4.9150523,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Mecina,1,Entidad política,Province of Messina,Mesina,2524169,38.183333333333,15.55,Edad Media
DON_LOPE_DE_CARDONA.txt,Don Lope de Cardona,Parte X,1618,1600-1614,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Condado de Urgel,1,Entidad política,County of Urgell,Urgel,3109143,42.35877,1.46144,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Castilla,2,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,España,1,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Barcelona,4,Entidad política,Barcelona,Barcelona,6356055,41.3825,2.1769444444444,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,León,8,Entidad política,León,León,6362996,42.598888888889,-5.5669444444444,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Italia,1,Entidad política,Italy,Italia,3175395,42.5,12.5,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Navarra,5,Entidad política,Navarre,Navarra,3115609,42.816666666667,-1.65,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Galicia,1,Entidad política,Galicia,Galicia,3336902,42.8,-7.9,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Roma,2,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Libia,1,Entidad política,Libya,Libia,2215636,27,17,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Scitia,1,Entidad política,Scythia,Escitia,1273,44.94278,34.12056,Antigüedad
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Santiago,1,Entidad política,Santiago de Compostela,Santiago de Compostela,6357346,42.883333333333,-8.5333333333333,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Monserrate,1,"Calles, edificios, jardines",Monasterio de Monserrat,Monasterio de Monserrat,11887228,41.59356,1.83862,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Francia,1,Entidad política,France,Francia,3017382,47,2,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Bolonia,1,Entidad política,Bologna,Bolonia,6541998,44.493888888889,11.342777777778,Edad Media
DONAIRES_DE_MATICO_LOS.txt,"Donaires de Matico, Los",Parte I,1604,1587-1604,Madurez (c. 1600-1630),Comedia,Palatino,,Argel,1,Entidad política,Algiers,Argel,2507480,36.776388888889,3.0586111111111,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,San Miguel,1,"Calles, edificios, jardines",San Miguel el Alto,Iglesia de San Miguel el Alto,6446846,39.856736,-4.02003,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Toledo,19,Entidad política,Toledo,Toledo,6361828,39.866666666667,-4.0333333333333,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Alicante,3,Entidad política,Alicante,Alicante,6355390,38.345277777778,-0.48305555555556,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Valencia,7,Entidad política,Valencia,Valencia,6362115,39.47,-0.376388888888889,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Italia,9,Entidad política,Italy,Italia,3175395,42.5,12.5,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,España,28,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,China,2,Entidad política,People's Republic of China,China,1814991,35.8447222222222,103.451944444444,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Francia,2,Entidad política,France,Francia,3017382,47,2,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Orán,39,Entidad política,Oran,Orán,2485926,35.696944444444,-0.63305555555556,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Asia,4,Accidente geográfico,Asia,Asia,6255147,43.6811111111111,87.3311111111111,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Arabia,3,Entidad política,Arabian Peninsula,Arabia,6957697,23,46,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Europa,4,Accidente geográfico,Europe,Europa,6255148,48.690959,9.14062,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,África,6,Accidente geográfico,Africa,África,6255146,21.09375,7.1881,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Berbería,1,Entidad política,Barbary Coast,Berbería,2472684,32,4,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Cartagena,5,Entidad política,Cartagena,Cartagena,6359521,37.6019444444444,-0.984166666666667,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Burguillos,2,Entidad política,Burguillos,Burguillos,6360974,37.5858146,-5.967251,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Barcelona,2,Entidad política,Barcelona,Barcelona,6356055,41.3825,2.1769444444444,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Nápoles,1,Entidad política,Naples,Nápoles,3172395,40.8358333333333,14.2486111111111,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Túnez,9,Entidad política,Tunis,Túnez,2464470,36.800833333333,10.18,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Tremecén,7,Entidad política,Tlemcen,Tremecén,2475687,34.882777777778,-1.3166666666667,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Roma,2,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Constantinopla,11,Entidad política,Constantinopolis,Constantinopla,520098,41.0065926253,28.9656351401,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Trapisonda,1,Lugar fantástico,Trabzon,Trapisonda,738648,41.005,39.7225,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Javas,1,Entidad política,Java,Java,1642673,-7.4916666666667,110.00444444444,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Zocodover,1,"Calles, edificios, jardines","Plaza de Zocodover, Toledo",Plaza de Zocodover,11876278,39.859455555556,-4.021375,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Vega,1,Accidente geográfico,Vega Baja de Toledo,La Vega,5553707,39.8692,-4.0394,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Ventillas,1,Entidad política,Ventillas de Toledo,Ventillas,No identificado,No identificado,No identificado,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Huerta,1,Entidad política,Huerta,Huerta del Rey,No identificado,39.8661,-4.0089,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Vistillas,1,Entidad política,Jardines de las Vistillas de Toledo,Vistillas,5926293,﻿40.41262,-3.71516,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Argel,2,Entidad política,Algiers,Argel,2507480,36.776388888889,3.0586111111111,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Persia,13,Entidad política,Persian Empire,Persia,83311,33,53,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Grecia,3,Entidad política,Greece,Grecia,390903,38.5,23,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Egipto,1,Entidad política,Egypt,Egipto,357994,27,29,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Israel,1,Entidad política,Israel,Israel,294640,31,35,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Troya,1,Entidad política,Troy,Troya,298885,39.9575,26.238888888889,Antigüedad
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Castilla,1,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Fenicia,1,Entidad política,Phoenicia,Fenicia,678334,32.25,35.25,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Atenas,1,Entidad política,Athens,Atenas,264371,37.9841666666667,23.7280555555556,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Libia,1,Entidad política,Libya,Libia,2215636,27,17,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Salamanca,1,Entidad política,Salamanca,Salamanca,6360513,40.965,-5.66416666666667,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,León,1,Entidad política,León,León,6362996,42.598888888889,-5.5669444444444,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Madrid,1,Entidad política,Madrid,Madrid,6359304,40.4169444444445,-3.70333333333333,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Puerta Cerrada,1,"Calles, edificios, jardines",Puerta Cerrada Square,Puerta Cerrada,9060945,40.41376877,-3.70812225,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Sevilla,1,Entidad política,Seville,Sevilla,6361046,37.3886111111111,-5.99555555555556,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Triana,1,Entidad política,Triana,Triana,7603031,37.383580555556,-6.0052,Edad Media
DONCELLA_TEODOR_LA.txt,"Doncella Teodor, La",Parte IX,1617,1605-1619,Madurez (c. 1600-1630),Comedia,Novelesco,,Granada,1,Entidad política,Granada,Granada,6357709,37.175,-3.6,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Portugal,19,Entidad política,Portugal,Portugal,2264397,38.7,-9.18333333333333,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Viseo,6,Entidad política,Viseu,Viseo,8010671,40.6575,-7.91388888888889,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,África,12,Accidente geográfico,Africa,África,6255146,21.09375,7.1881,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Tánger,1,Entidad política,Tangier,Tánger,2530333,35.7766666666667,-5.80388888888889,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Ceuta,1,Entidad política,Ceuta,Ceuta,2519582,35.886667,-5.3,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,España,2,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Betis,1,Accidente geográfico,Guadalquivir,Betis,2516973,36.7913,-6.3567,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Córdoba,1,Entidad política,Córdoba,Córdoba,6357216,37.89,-4.78,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Orán,1,Entidad política,Oran,Orán,2485926,35.696944444444,-0.63305555555556,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Castilla,10,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Aragón,5,Entidad política,Crown of Aragon,Aragón,3336899,41.65,-0.9,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Francia,5,Entidad política,France,Francia,3017382,47,2,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Españas,1,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Guimaráns,2,Entidad política,Guimarães,Guimarães,8010453,41.445,-8.2908333333333,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Faro,2,Entidad política,Faro,Faro,2268339,37.0161111111111,-7.935,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Lisboa,9,Entidad política,Lisbon,Lisboa,2267057,38.708042,-9.139016,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Troya,1,Entidad política,Troy,Troya,298885,39.9575,26.238888888889,Antigüedad
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Grecia,1,Entidad política,Greece,Grecia,390903,38.5,23,Antigüedad
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Roma,1,Entidad política,Rome,Roma,3169070,41.893055555556,12.482777777778,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Coimbra,1,Entidad política,Coimbra,Coimbra,8010483,40.2111111111111,-8.42888888888889,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,plaza del Rocío,1,"Calles, edificios, jardines",Rossio Square,Plaza del Rocío,1549270,38.7139,-9.1394,Edad Media
DUQUE_DE_VISEO_EL.txt,"Duque de Viseo, El",Parte VI,1615,1605-1619,Madurez (c. 1600-1630),Drama,Historial profano,Hechos particulares,Alemania,1,Entidad política,Germany,Alemania,2921044,51,10,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Francia,6,Entidad política,France,Francia,3017382,47,2,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Ingalaterra,1,Entidad política,England,Inglaterra,6269131,53,-1,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Castilla,2,Entidad política,Crown of Castile,Castilla,3336900,40.4175,-3.715,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Aragón,2,Entidad política,Crown of Aragon,Aragón,3336899,41.65,-0.9,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Portugal,1,Entidad política,Portugal,Portugal,2264397,38.7,-9.18333333333333,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Saboya,1,Entidad política,Savoie,Saboya,2975517,45.583333333333,6.3333333333333,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Cáucaso,1,Accidente geográfico,Caucasus Mountains,Cáucaso,573081,42.5,45,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Moncada,1,Entidad política,Moncada,Moncada,6362036,39.5455833333333,-0.395638888888889,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Ruisellón,9,Entidad política,Roussillon,Rosellón,2982454,42.5,2.75,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,España,3,Entidad política,Spain,España,2510769,40.2,-3.5,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Arabia,1,Entidad política,Arabian Peninsula,Arabia,6957697,23,46,Edad Media
EJEMPLO_DE_CASADAS_Y_PRUEBA_DE_LA_PACIENCIA_EL.txt,"Ejemplo de casadas y prueba de la paciencia, El",Parte V,1615,1605-1619,Madurez (c. 1600-1630),Drama,Palatino,,Cerdeña,2,Entidad política,Sardinia,Cerdeña,2523228,40,9,Edad Media
